B_cell,AML,AML,T_cell,AML,B_cell,B_cell,B_cell,AML,B_cell,B_cell,AML,B_cell,B_cell,B_cell,B_cell,B_cell,AML,T_cell,AML,T_cell,B_cell,AML,B_cell,AML,B_cell,AML,T_cell,AML,AML,AML,B_cell,B_cell,B_cell,B_cell,B_cell,AML,B_cell,AML,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,AML,AML,B_cell,T_cell,T_cell,B_cell,AML,B_cell,B_cell,B_cell,AML,AML,B_cell,B_cell,T_cell,B_cell,B_cell,AML,AML,AML,AML,T_cell,T_cell,AML,B_cell,B_cell
0.013724851348,0.127107599576,0.144334935245,0.0256577339741,0.452594281991,0.0102630935896,0.0184084059624,0.0305856479596,0.742811761831,0.031359452635,0.0196709293801,0.115500529445,0.00293231245418,0.0118107029405,0.00525372648041,0.0180825934675,0.0111590779506,0.02032255437,0.100431701556,0.10096114686,0.0628818115175,0.00598680459396,0.0779099128452,0.0276533355054,0.0829600065162,0.0173087887921,1.0,0.0289973120469,0.816811924737,0.533965952594,0.742119410279,0.0219516168445,0.0167793434878,0.0126659607396,0.0357579213163,0.0250468355461,0.517838234096,0.0236621324428,0.0590127881404,0.0184898590861,0.00810458581087,0.0180011403437,0.0299340229698,0.0254948277266,0.0378349759713,0.0226439683962,0.593345279791,0.298851510955,0.00855257799137,0.0706198582716,0.0326219760528,0.0166978903641,0.491243789199,0.0058238983465,0.0114034373218,0.033762319785,0.88702451739,0.0756292253808,0.01136271076,0.0102223670278,0.0487089679889,0.00798240612527,0.0162091716217,0.16412804431,0.149425755478,0.5568135538,0.608088295186,0.0355950150688,0.0,0.31009204203,0.0196709293801,0.00696424207868
0.257641624779,0.12797174297,0.0714576823801,0.178236652629,0.310080152153,0.763415296835,0.723678847983,0.2996196169,0.141285151474,0.588914549654,0.223475071322,0.0867409319386,0.796698818095,0.702893628583,0.324819997283,0.198410542046,0.540008151066,0.270751256623,0.278562695286,0.0856541230811,0.182515962505,0.222320336911,0.102363809265,0.38072272789,0.24650183399,0.382149164516,0.271634288819,0.377801929086,0.185165059095,0.0181361228094,0.232237467735,0.759815242494,0.460331476702,0.206833310691,0.291196848254,0.42419508219,0.438391522891,0.868564053797,0.258660508083,0.41190055699,0.412376035865,0.395258796359,0.315717973101,0.372979214781,0.520445591632,0.373047140334,0.0,0.0670425213965,0.695285966581,0.363945116153,0.295883711452,0.50604537427,0.225580763483,0.643119141421,0.293642168184,0.448987909251,0.282909930716,0.114047004483,0.528936285831,0.815242494226,0.211656024997,0.311982067654,0.273739980981,0.219875016981,0.0544083684282,0.195625594349,0.313544355386,0.212810759408,0.287596793914,0.178236652629,0.28127971743,1.0
0.0583986953483,0.176283295799,0.421371437447,0.17426419197,0.437524268075,0.0,0.115710180943,0.285004271181,0.917372058709,0.161295332764,0.0667857420207,0.147316921643,0.0455851518211,0.0562242758406,0.110041158655,0.0359555797158,0.0313737671818,0.173254640056,0.168750485361,0.0955191426575,0.101654111983,0.0641453754757,0.391550827056,0.0671740312185,0.134348062437,0.0935776966685,0.52636483653,0.182884212161,0.440319950299,0.126349304962,1.0,0.0800652325852,0.106002950998,0.0315290828609,0.0484584918848,0.0542051720121,0.530247728508,0.134192746758,0.284926613342,0.0781237865963,0.0851906499961,0.0609614040537,0.0173176982216,0.0436437058321,0.0986254562398,0.157800729984,0.261551603634,0.156325231032,0.11803991613,0.138230954415,0.0583986953483,0.122854702182,0.440941213015,0.170070668634,0.0743185524579,0.00100955191427,0.419429991458,0.261240972276,0.0187155393337,0.0514871476276,0.13916284849,0.0622039294867,0.0128912013668,0.172866350858,0.846936398229,0.510988584298,0.640521860682,0.101731769822,0.0719111594315,0.317232274598,0.0945872485827,0.061970955968
0.650729223996,0.532746285085,0.567074848652,0.358489268024,0.416345624656,0.966359383599,0.797261970281,0.326155751238,0.473376444689,0.171436433682,0.520019262521,0.504678040726,0.766510731976,0.882498624106,0.435264171712,0.62940286186,0.585099064392,0.443244358833,0.394124931205,0.63421849202,0.395500825537,0.556067694001,0.880090809026,0.519606494221,0.835236653825,0.318794716566,0.282402311502,0.869152449092,0.630847550908,0.503508530545,0.471106219042,0.553040726472,0.681342872867,0.339639515685,0.0990643918547,0.157746285085,0.820376995047,1.0,0.847069345074,0.533365437534,0.886144744084,0.480324711062,0.328838745184,0.343835993396,0.507842597688,0.0,0.268299394606,0.610140341222,0.805379746835,0.978536048431,0.660360484315,0.283571821684,0.518712162906,0.74759218492,0.384562465603,0.637383048982,0.694482663731,0.767611447441,0.597275729224,0.634700055036,0.896188772702,0.600440286186,0.551114474408,0.700192625206,0.933269124931,0.800976884975,0.847275729224,0.784878921299,0.461199779857,0.659741331866,0.444413869015,0.892680242157
0.0109639440765,0.088778513613,0.0118837380427,0.00150846210449,0.00493009565857,0.00301692420898,0.0105224429728,0.0417218543046,0.031493745401,0.00894039735099,0.296651949963,0.0328182487123,0.23885209713,0.0814201618837,0.143156732892,0.0109271523179,0.0578366445916,0.0223325974982,0.0163723325975,0.580353200883,0.0,0.452538631347,0.0324135393672,0.00298013245033,0.913097866078,0.103274466519,0.0150478292862,0.00974981604121,0.000551876379691,0.0108167770419,0.0100073583517,0.00894039735099,0.00209713024283,0.00257542310522,0.0170345842531,0.0192052980132,0.111773362767,0.57825607064,0.115820456218,0.108756438558,0.139256806475,0.0213392200147,0.228292862399,0.101802796174,0.011331861663,0.013097866078,0.568947755703,0.255813097866,0.164863870493,0.0544150110375,0.0136865342163,0.00794701986755,0.00437821927888,0.0901766004415,1.0,0.0343267108168,0.0592347314202,0.426821192053,0.00489330389993,0.257211184695,0.0556659308315,0.0417218543046,0.00647534952171,0.693414275202,0.0138704930096,0.0663355408389,0.0391096394408,0.00235467255335,0.0129506990434,0.0413539367182,0.00566593083149,0.010080941869
0.050323630079,0.614761598156,1.0,0.0721813683961,0.54417296418,0.0408349994917,0.0468331695415,0.0294486427869,0.2987901996,0.0365651157274,0.0580500864143,0.89759056559,0.0591006133722,0.0613711071199,0.0733335592531,0.0572367752211,0.05218746823,0.107052085804,0.0465959537768,0.0420888542479,0.0600494764309,0.0462231861466,0.485479006405,0.0557118167339,0.119895625064,0.0350740452065,0.0717408248331,0.0745196380765,0.106137110712,0.183774441696,0.0860076586804,0.0486970076926,0.0454098749534,0.0504591819445,0.0403944559287,0.0530346673896,0.0622860822122,0.0,0.0477820326002,0.0502558541462,0.0410722152564,0.0301941780474,0.0890914636213,0.0408688874581,0.0576434308177,0.12152224745,0.116337388593,0.693923887628,0.0383950659121,0.0416821986513,0.0690975634552,0.0351757091057,0.403199024027,0.0572028872547,0.104951031889,0.0354807008031,0.495984275984,0.0709952895727,0.0346335016436,0.0528991155241,0.0576095428513,0.0307363855095,0.0243315598631,0.168423192924,0.127960961063,0.365820597106,0.367887763055,0.0319902402657,0.0541868582466,0.293232573113,0.0731302314548,0.0540851943475
0.341026812919,0.0412858013406,0.0254418037782,0.0600243753809,0.0239945155393,0.22585313833,0.451477757465,0.0287934186472,0.0111212675198,0.719683120049,0.20711456429,0.0361060329068,0.416971358927,0.420018281536,0.320536258379,0.150289457648,0.423293723339,0.036943936624,0.066042047532,0.0596435100548,0.0336684948202,0.398385131018,0.0663467397928,0.722577696527,0.0313071297989,0.271404631322,0.144881170018,0.044408897014,0.0389244363193,0.0351157830591,0.0472273004266,0.476919561243,0.290143205363,1.0,0.926188299817,0.385131017672,0.0354966483851,0.632845825716,0.0120353443023,0.33211456429,0.441194393662,0.638254113346,0.137263863498,0.374009750152,0.388558805606,0.186014625229,0.0653564899452,0.0435709932968,0.365173674589,0.0803625837904,0.0784582571603,0.330895795247,0.0,0.404174283973,0.249466788544,0.508607556368,0.0644424131627,0.0620048750762,0.398765996344,0.288467397928,0.0239945155393,0.217550274223,0.266529555149,0.0136349786715,0.0936928702011,0.0287934186472,0.0383150517977,0.0567489335771,0.0233851310177,0.0329067641682,0.202925045704,0.465798293723
0.743438077634,0.206136783734,0.149279112754,0.090573012939,0.14876155268,0.0,0.793049907579,0.654639556377,0.344029574861,0.270166358595,0.47179297597,0.135157116451,0.521922365989,0.70550831793,0.149500924214,0.221293900185,0.484436229205,0.0800739371534,0.423290203327,0.111940850277,0.0669870609982,0.641035120148,0.133234750462,0.66898336414,0.184177449168,0.498484288355,0.421219963031,0.367985212569,0.384842883549,0.237264325323,0.352606284658,0.699741219963,0.319334565619,0.81449168207,0.721256931608,0.210203327172,0.481035120148,0.487541589649,0.37123844732,0.84022181146,0.555785582255,1.0,0.285249537893,0.799186691312,0.336931608133,0.349870609982,0.236820702403,0.260258780037,0.866025878004,0.34033271719,0.0337153419593,0.162365988909,0.399926062847,0.324658040665,0.5253974122,0.83719038817,0.306617375231,0.181737523105,0.823585951941,0.449611829945,0.173456561922,0.428835489834,0.537005545287,0.349500924214,0.141663585952,0.486802218115,0.512680221811,0.0792606284658,0.0548613678373,0.221811460259,0.370794824399,0.552014787431
0.608272235799,0.118084870029,0.0488409982967,0.0211434496038,0.365918684737,0.523920610235,0.632303932459,0.391357476116,0.559690439162,0.591090868696,0.384359031326,0.349588980227,0.477486484485,0.492779382359,0.776642227653,0.944530844997,0.805228467748,0.705065540991,0.209397911575,0.118825446197,0.0476931052359,0.507183588832,0.171517440569,0.71417462786,0.017847885655,0.581685551359,1.0,0.035954972969,0.773494778938,0.577982670518,0.548359623787,0.558135229208,0.567503517737,0.782677923424,0.906724431608,0.464156113456,0.569354958157,0.616492631267,0.474450122195,0.521032363179,0.670924979634,0.697252462416,0.284936680738,0.550692438717,0.738946900689,0.878508479597,0.894912241724,0.318595867585,0.599015033696,0.26645930534,0.0147744945568,0.349218692142,0.658779530475,0.362437976746,0.681700362882,0.833481448567,0.311338221136,0.507887136192,0.827890098497,0.513885803155,0.104162038066,0.751462637932,0.898541064949,0.631341183441,0.376916240835,0.467784936681,0.628267792342,0.0670962008443,0.0,0.595534325705,0.431496704436,0.35277345775
0.0998176845943,0.631175934366,0.814129443938,0.0349134001823,0.657702825889,0.17128532361,0.191431175934,0.101823154057,0.96353691887,0.0598906107566,0.22032816773,0.949498632634,0.0327256153145,0.723701002735,0.00975387420237,0.112670920693,0.0292616226071,0.085870556062,0.398176845943,0.301458523245,0.0514129443938,0.335278030994,0.773473108478,0.0131267092069,0.114129443938,0.0227894257065,0.481403828624,0.0742935278031,0.469006381039,0.460619872379,0.57775752051,0.205013673655,0.109298085688,0.0,0.0111212397448,0.0287146763902,0.294074749316,0.0134001823154,0.713309024613,0.117958067457,0.13710118505,0.156517775752,0.18450319052,0.0922515952598,0.0974475843209,0.408021877849,0.32999088423,0.804557885141,0.19097538742,0.312397447584,0.0132178669098,0.0235186873291,0.660711030082,0.0337283500456,0.640929808569,0.120692798541,0.640200546946,0.327711941659,0.216499544211,0.10483135825,0.227164995442,0.135460346399,0.109298085688,0.80419325433,0.572288058341,0.769917958067,1.0,0.0967183226983,0.119416590702,0.530173199635,0.475752051048,0.150774840474
0.148526732145,0.0811075063331,0.0992844762455,0.143238078308,0.330385316208,0.141638149416,0.208212968313,0.0936847251233,0.139771565708,0.0658192969201,0.24785565086,0.174747788987,0.582774098929,0.178747611217,0.226834362917,0.400737744989,0.0651526598818,0.318563619395,0.0324874450024,0.127816541487,0.162081685258,0.779165370428,0.0830185325097,0.206213057197,0.0991955913071,0.233367405893,0.0734189591574,0.201946580152,0.128083196302,0.13510510644,0.103506510822,0.171992355895,0.145326874361,0.617750322208,0.138038309408,0.223990044887,0.170259099596,0.221323496733,0.166303719835,1.0,0.410115105995,0.268210301764,0.109684014044,0.126349940003,0.159904004266,0.472467890316,0.0894182480779,0.0696857917426,0.182525221101,0.133638504955,0.0989289364917,0.0317763654949,0.079507577441,0.0399093373628,0.204213146082,0.220612417226,0.0915514866006,0.0370650193325,0.299231145282,0.139060486201,0.112439447136,0.170659081819,0.111683925159,0.0833740722635,0.0,0.112972756766,0.43504733123,0.282298564508,0.115505977512,0.1413714946,0.279187591663,0.125283320741
0.182323061294,0.0202505926177,0.00853369454792,0.55252285811,0.0437521164917,0.018557399255,0.028174737555,0.286488316966,0.083711479851,0.0591263122249,0.0111750761937,0.0291229258381,0.0399593633593,0.0589908567558,0.0329156789705,0.0242465289536,0.00663731798171,0.032847951236,1.0,0.0745682356925,0.336403657298,0.0272265492719,0.0291229258381,0.0866237724348,0.0358279715544,0.00697595665425,0.0927192685405,0.685472400948,0.0857433118862,0.0797155435151,0.189366745682,0.0604131391805,0.138300033864,0.0230274297325,0.0,0.0164578394853,0.130782255334,0.108770741619,0.0602776837115,0.00860142228242,0.0634608872333,0.0634608872333,0.032170673891,0.0188960379275,0.0113105316627,0.0230274297325,0.060480866915,0.018557399255,0.105926176769,0.21232644768,0.270301388419,0.0474771418896,0.0556044700305,0.0401625465628,0.00596004063664,0.0948865560447,0.0484253301727,0.0125296308838,0.0356247883508,0.018151032848,0.59729089062,0.0239078902811,0.0398239078903,0.0527599051812,0.00677277345073,0.0202505926177,0.0339993227227,0.302065695902,0.223636979343,0.0667118184897,0.00474094141551,0.0386048086692
0.853972657024,0.0398916848293,0.0329568720692,0.196552407371,0.0377121722475,0.467340334192,0.551614820686,0.22178191665,0.279704114656,0.0346080179645,0.142394822006,0.0305131761442,0.299451819563,0.477973713757,0.858463773859,0.00620830856614,0.672874975233,0.00858595865531,0.0605640314378,0.0752922528235,0.111023049997,0.66567597913,0.0161812297735,0.589657222112,0.0711974110032,0.304339211413,0.0700085859587,0.154217026616,0.108777491579,0.167492239614,0.0371177597252,0.580741034278,0.332871012483,0.395152235652,0.135393963411,0.0708011359884,0.106796116505,1.0,0.390396935473,0.141734363648,0.770754903903,0.556964533386,0.117627633578,0.744138432072,0.129581929859,0.125883363054,0.0348722013077,0.107390529027,0.709926689122,0.255861567928,0.153490522423,0.267947955881,0.086586090747,0.487220130771,0.541840036986,0.656495607952,0.285384056535,0.0,0.902648438016,0.332540783304,0.0419391057394,0.688659929991,0.0486097351562,0.14391387623,0.127864738128,0.0663760649891,0.0798494154944,0.116702991876,0.228782775246,0.0186909715342,0.362525592761,0.283997093983
0.0762690796997,0.0888480087506,0.0759210460896,0.0,0.0836772236862,0.0907870531497,0.0791030676677,0.0327648784368,0.088997166012,0.000994381743151,0.169442649033,0.0745786307363,0.0598120618505,0.0732859344702,0.138964848605,0.0490230199374,0.0731864962959,0.0183463431611,0.0783075622732,1.0,0.0525530751255,0.140506140307,0.0531497041714,0.0699547556307,0.501019241287,0.0890966041863,0.0737831253418,0.0586685228459,0.0704022274151,0.0611047581166,0.0746780689107,0.0878039079203,0.0894943568836,0.0754735743052,0.0737334062547,0.0894446377965,0.0599115000249,0.195346293442,0.151195744046,0.0591159946303,0.134589568936,0.0896435141451,0.103912892159,0.350619002635,0.0889474469249,0.0906876149754,0.0575747029285,0.341072937901,0.104758116641,0.0275443742853,0.0616516680754,0.0544424004375,0.0560334112266,0.0872072788744,0.366529110526,0.0795008203649,0.0775617759658,0.183115398001,0.0772634614428,0.0734848108189,0.0815393029384,0.171580569781,0.0913339631084,0.165763436583,0.0228210610053,0.401233033362,0.0943171083379,0.0512603788594,0.0795505394521,0.052055884254,0.0648834087406,0.0846716054293
0.123711825326,0.967625052939,0.0108700767023,0.0190579266858,0.00583501952849,0.0104465672204,0.0062585290104,0.0181638511129,0.805891487459,0.0142110959484,0.0141640393393,0.0124229448026,0.0162345301398,0.00927015199285,0.0263046444873,0.0143052091666,0.0145875488212,0.662180603266,0.279233918404,0.034116041598,0.0150110583031,0.44110865371,0.383887817044,0.020563738177,0.477483412545,0.00541151004659,0.0200461154769,0.0258340783963,0.457202014023,0.345066114536,0.0327984565432,0.0169874358854,0.00668203849231,0.0397628346901,0.00564679309209,0.0159992470943,0.603218672062,0.0104936238295,0.720248458896,0.0119053221025,0.00941132182015,0.0135052468119,0.0063996988377,0.0525151757564,0.006070302574,0.0,0.105218577949,0.150957601995,0.0119994353207,0.25641146299,0.0117641522752,0.0119523787116,0.623405957367,0.0123758881935,0.00927015199285,0.0169874358854,0.393205025646,0.0150581149122,0.0103524540022,0.00503505717378,0.00931720860195,0.00239988706414,0.0112935861842,1.0,0.130393863818,0.915956896146,0.311044186156,0.0294574372971,0.0650322337772,0.103524540022,0.178250435274,0.0135993600301
