AML,ALL,MLL,MLL,AML,ALL,ALL,MLL,MLL,ALL,MLL,ALL,AML,AML,MLL,MLL,AML,MLL,ALL,AML,MLL,AML,MLL,AML,ALL,ALL,MLL,MLL,ALL,MLL,AML,AML,AML,AML,ALL,ALL,ALL,AML,MLL,AML,ALL,AML,AML,ALL,AML,ALL,ALL,AML,MLL,ALL,ALL,AML,AML,ALL,ALL,ALL,MLL,MLL,ALL,MLL,AML,AML,AML,AML,MLL,ALL,AML,MLL,ALL,AML,AML,AML
0.498744541485,0.118176855895,0.0942139737991,0.0102074235808,0.233187772926,0.0200873362445,0.0484716157205,0.0610262008734,0.0381550218341,0.199072052402,0.0,0.0694323144105,0.157805676856,1.0,0.0406659388646,0.0486899563319,0.345305676856,0.107860262009,0.0144104803493,0.385589519651,0.0332423580786,0.265010917031,0.103002183406,0.682150655022,0.0232532751092,0.0436681222707,0.147161572052,0.098635371179,0.0229967248908,0.17538209607,0.435807860262,0.147161572052,0.193504366812,0.18711790393,0.0490720524017,0.0508733624454,0.0100436681223,0.191593886463,0.026364628821,0.347325327511,0.0109716157205,0.0897925764192,0.288373362445,0.0512008733624,0.344486899563,0.0406113537118,0.0413755458515,0.0626637554585,0.168941048035,0.013864628821,0.0156113537118,0.578820960699,0.448635371179,0.104148471616,0.0371179039301,0.0493449781659,0.0917030567686,0.16211790393,0.0950873362445,0.0248362445415,0.195141921397,0.00644104803493,0.39192139738,0.367248908297,0.0150655021834,0.0424126637555,0.269213973799,0.0200327510917,0.130731441048,0.288755458515,0.302674672489,0.29153930131
0.312884455528,0.00860349127182,0.332502078138,0.894014962594,0.203823773899,0.0124272651704,0.0623857024106,0.0182460515378,0.502576891106,0.380133000831,0.585245220283,0.0219866999169,0.0559434746467,0.0270989193682,0.738944305902,0.252950955943,0.0379052369077,0.625228595179,0.0183291770574,0.0503325020781,0.591354945968,0.236533665835,0.449667497922,0.0302992518703,0.0354530340815,0.00677472984206,0.248462177889,0.472693266833,0.0206483790524,0.916583541147,0.207730673317,0.25714879468,0.542518703242,0.76604322527,0.0660016625104,0.0263923524522,0.019285120532,0.893973399834,0.295926849543,0.293890274314,0.153283458022,0.838362427265,0.170365752286,0.0134247714048,0.124189526185,0.0205735660848,0.0613881961762,0.611637572735,0.200872817955,0.0185369908562,0.0204904405653,0.0318786367415,0.0495012468828,0.0206982543641,0.0876142975894,0.0,0.172817955112,0.592103075644,0.0784704904406,0.386118038238,0.604073150457,1.0,0.0541562759767,0.201537822111,0.417040731505,0.0134663341646,0.540689941812,0.697423108894,0.253782211139,0.0680798004988,0.431213632585,0.367497921862
0.398103607771,0.307308048104,0.508603145236,0.646345975948,0.150185013876,0.190009250694,0.133441258094,0.461239592969,0.350138760407,0.00888066604995,0.544357076781,0.0755319148936,0.291720629047,0.188667900093,0.774005550416,0.0518963922294,0.142645698427,0.471785383904,0.193617021277,0.116188714154,1.0,0.116512488437,0.180712303423,0.222756706753,0.389777983349,0.378677150786,0.376780758557,0.358834412581,0.0797039777983,0.634690101758,0.409944495837,0.10605920444,0.258556891767,0.108510638298,0.208695652174,0.182978723404,0.17474560592,0.257631822387,0.210638297872,0.0382053654024,0.104440333025,0.19625346901,0.175115633673,0.11868640148,0.193894542091,0.0,0.128399629972,0.151988899167,0.18038852914,0.156660499537,0.315818686401,0.202728954672,0.508741905643,0.0382516188714,0.230296022202,0.0661424606846,0.68316373728,0.156475485661,0.081729879741,0.645513413506,0.219426456984,0.268455134135,0.0945883441258,0.307261794635,0.268131359852,0.438482886216,0.118871415356,0.445235892692,0.100138760407,0.0585106382979,0.135846438483,0.134828862165
0.260757215698,0.0308238931315,0.724638349907,0.654684724177,0.0656392035623,0.00445285282514,0.0361073299033,0.372470756524,0.851510047759,0.013635419791,0.0597789723831,0.00556029808735,0.0935099093279,0.288743280345,0.79786816787,0.925962669866,0.0221719770205,0.75887686593,0.00226103407701,0.0874651039384,0.665090095286,0.0458436195003,0.731444523914,0.0431672934499,0.0465819163417,0.0247098724131,0.706065569988,0.854024871375,0.0,0.751747687054,0.450984011259,0.273908128187,0.521560574949,0.863115151235,0.0395450245714,0.00516807789032,0.0620400064601,0.43453383476,0.280483584431,0.442147520938,0.0837966915073,0.935052949727,0.575663890363,0.00299933091849,0.487829638004,0.0046835705881,0.0105438017673,0.847357128025,0.474840227949,0.0156888078813,0.00636781025771,0.149528182175,0.245437556237,0.00860577255843,0.0598251159357,0.0294165147775,0.397065270055,0.768313222435,0.0029531873659,0.741365387721,1.0,0.189880718917,0.219251090141,0.574118081351,0.416145629052,0.0678540940867,0.852363703482,0.2122834137,0.0264402556353,0.16743188058,0.153727245461,0.641718385899
0.313235745726,0.703381444706,0.609581328693,0.782611662743,0.0979629440066,0.572866550653,0.315078308936,0.363735626301,0.297778687686,0.39567338861,0.177295526666,0.525608216467,0.134234142014,0.278158801651,0.735250963934,0.244549083837,0.0264783157607,0.542054799195,0.345002900331,0.0571877025966,0.513665677142,0.250110895008,0.38427679394,0.20206776538,0.382331866107,0.540212235985,0.326133688197,0.301907394138,0.561521138295,1.0,0.310847237861,0.116559183813,0.291568567236,0.154058757293,0.566349336336,0.587675299417,0.524789299485,0.127887535401,0.115774388371,0.160200634661,0.387313611083,0.306479680622,0.180093493022,0.474221175828,0.397481830279,0.142320947214,0.513529190978,0.287781076193,0.259972020336,0.29610673218,0.402258846009,0.27222165353,0.334937045757,0.31559013205,0.498447469888,0.417477053264,0.228921418091,0.468522878493,0.424744941482,0.570409799707,0.0878629678916,0.0,0.134029412768,0.137373323779,0.436892210052,0.829460538438,0.374518033234,0.141536151773,0.325928958952,0.247892994848,0.0820623059337,0.390998737503
0.636925626155,0.341150978268,0.521317952967,0.417500477981,0.556879739978,0.102096743356,0.206105410745,0.133197374291,0.100248550124,0.35230386846,0.0697214963992,0.383850615002,0.898349372252,0.72850678733,0.617105347014,0.097444394876,0.789051048372,0.576253903512,0.467975272449,1.0,0.32502708559,0.812312790772,0.292078261424,0.50175259703,0.239500350519,0.328404818049,0.537951692053,0.613154037346,0.277056911605,0.419412402014,0.400930469696,0.779810082213,0.853100503473,0.976610795998,0.392836657957,0.231852654388,0.322159199541,0.712637817857,0.239946466127,0.721751322414,0.0680007647696,0.342234401886,0.286979797336,0.110509209101,0.689758460264,0.139634185202,0.455037919827,0.78082977503,0.135810337136,0.00643681091071,0.117137212415,0.664329870626,0.580715059588,0.607673188452,0.50289975145,0.00133834682302,0.0,0.236568733669,0.584793830858,0.399783315276,0.331846281308,0.194251481741,0.770123000446,0.725893824485,0.62730227519,0.371741762794,0.687655343828,0.0312280925371,0.369829838761,0.605761264419,0.438467911542,0.669555796316
0.00706727889798,0.273667398682,0.482890796566,0.972529446995,0.00175683769215,0.460251547215,0.036973447794,1.0,0.427270912358,0.00247554402076,0.395128768217,0.617288880016,0.00407266919545,0.0133359952086,0.917548412857,0.578279097624,0.00155719704532,0.26432421641,0.815891395488,0.00626871631064,0.864923138351,0.379676582152,0.254062687163,0.00806548213216,0.239329207427,0.354042723098,0.947334797365,0.945218606508,0.584200439209,0.324336194849,0.00590936314634,0.0161708923937,0.00415252545418,0.0109403074466,0.674745458175,0.781473347974,0.445557995608,0.0129766420443,0.337632261929,0.00543022559393,0.254701537233,0.00654821321621,0.000758634457976,0.862088241166,0.00626871631064,0.173407865841,0.0510680774606,0.00487123178279,0.28141345578,0.0638051507287,0.351088041525,0.00467159113596,0.0108604511879,0.0208025554003,0.217288880016,0.431663006588,0.0122579357157,0.209063685366,0.188860051907,0.879736474346,0.00323417847874,0.0,0.0262327809942,0.0131363545618,0.27442603314,0.260610900379,0.00503094430026,0.587662208026,0.485046915552,0.00395288480735,0.00311439409064,0.00339389099621
0.591885845987,0.141201193059,0.737188177874,0.510168112798,0.670044739696,0.00972749457701,0.0859544468547,0.146014099783,0.469224511931,0.702277657267,0.0345376898048,0.121237798265,0.569617678959,0.348495119306,0.728918112798,0.267929772234,0.266811279826,0.724478036876,0.107002440347,0.612323752711,0.49698345987,0.462039045553,0.559822396963,0.675094902386,0.0610425704989,0.00464343817787,0.588937093275,0.678992678959,0.0992984002169,0.768099240781,0.680246746204,0.439126898048,0.600901572668,0.751931941432,0.0881914316703,0.0,0.0735154555315,0.756609273319,0.148081616052,0.621610629067,0.336869577007,1.0,0.599545824295,0.0525013557484,0.874694956616,0.0527386117137,0.276403199566,0.643268709328,0.261252711497,0.0794468546638,0.00755829718004,0.673298535792,0.760202006508,0.223901843818,0.193872017354,0.000813449023861,0.24949159436,0.558364967462,0.157165130152,0.374288232104,0.966614696312,0.435839208243,0.396759761388,0.754304501085,0.65777521692,0.181636388286,0.688652386117,0.2056670282,0.503863882863,0.619373644252,0.605036605206,0.614289587852
0.0885741464961,0.180107811014,0.0571292675193,0.0632068491703,0.0406933727936,0.75784800761,0.162509248494,0.0348800338231,0.0433357995984,0.56104005919,0.0504175034352,1.0,0.103688827819,0.0918507557341,0.0810696543706,0.0,0.0753620124723,0.134446675827,0.171123559877,0.0747278300391,0.0384208857415,0.415230948103,0.0920621498784,0.0988796110348,0.266726561674,0.707007715886,0.038737976958,0.0587147236022,0.190894197231,0.0582919353134,0.0682803086355,0.112831624564,0.12155163302,0.114945566008,0.28966282634,0.344413909735,0.143060987211,0.0487263502801,0.0471408941972,0.0385265828137,0.523623295635,0.0578162984885,0.0323433040905,0.4068808794,0.0801712292569,0.481820103583,0.468766515168,0.105855617799,0.0265828136561,0.147923052531,0.173765986682,0.0841348694641,0.104164464644,0.11531550576,0.563154000634,0.185339816087,0.329087834267,0.0771060141634,0.233062044181,0.054222598034,0.0477222280943,0.014956135715,0.0354613677201,0.0331360321319,0.0947045766832,0.427227565796,0.0777930451326,0.0552795687559,0.600940703943,0.0749392241835,0.0862488109079,0.0935419088891
0.141228601727,0.205347674595,0.0635509771247,0.242841993637,0.0,0.367633691865,0.134335706711,0.0679442508711,0.154749280412,0.35078018482,0.315141645205,0.0368126041509,0.00242387517043,0.0201484623542,0.143652476897,0.0788895621875,0.0349946977731,0.222201181639,0.305029540979,0.0234812907135,0.317376155128,0.0974852295107,0.0399939403121,0.0896076352068,0.36312679897,0.289956067263,0.134487198909,0.151567944251,0.0690728677473,0.244659900015,0.0265490077261,0.0543099530374,0.0877139827299,0.0169292531435,0.14672019391,0.148916830783,0.134146341463,0.0465081048326,0.0754052416301,0.0376836842903,0.321049840933,0.0340857445842,0.0332904105439,0.0760112104227,0.0325708226026,0.0724890168156,0.144182699591,0.0283290410544,0.117709437964,0.101272534464,0.236327829117,0.0706711104378,0.0396909559158,0.0797227692774,0.139448568399,0.0362066353583,1.0,0.209740948341,0.0447280715043,0.172625359794,0.0694591728526,0.233752461748,0.0870322678382,0.035411301318,0.173685805181,0.295599151644,0.0939630359037,0.309953037419,0.0315861233146,0.137176185426,0.103355552189,0.090819572792
0.069012914865,0.0256292775121,0.0703301738209,0.367830245411,0.0873686320552,0.0270610807251,0.0248561037771,0.0363105294808,0.0527762664299,0.0622548036998,0.0776037341428,0.00581312104464,0.101056670771,0.0928953924573,0.0124566879528,0.00976489791243,0.078176455428,0.0415509292403,0.0807537012113,0.0894304286819,0.0711033475559,0.0835313994445,0.0178116319693,0.0814409667535,0.0369405228945,0.0,0.0262879069901,0.042180922654,0.0191976174795,0.148306176799,0.102574382177,0.0927235760717,0.0498553878755,0.0796655307695,0.0373127917299,0.07442513101,0.042066378397,0.217548180178,0.0281492511669,0.0877409008906,0.0252283726125,0.0536067122935,0.0189570745397,0.0146330288365,0.0731078720541,0.0576157612898,0.0285215200023,0.102173477277,0.0112826093182,0.0365396179949,0.0387159588786,0.0665502133387,0.0925517596861,0.048366312534,0.00710174393631,0.019873428596,0.0117980584748,0.0321583001632,0.0325878411271,0.0469631453853,0.0411500243407,1.0,0.166604621861,0.0603075513301,0.0424386472323,0.0466481486784,0.677386100054,0.0270038085965,0.0336473755047,0.0634575183987,0.116921050371,0.137968557601
0.0580212167136,0.576387385437,0.106516562026,0.268312044454,0.0687739048856,0.59370715162,0.49837627192,0.072526520892,0.0716605325828,0.750306704193,0.527386880277,0.513025907484,0.0216497077289,0.033412715595,0.128094104063,0.0113300137115,0.0542686007072,0.103702100022,0.910731038464,0.0298044309735,0.0248249981959,0.112722811575,0.0220827018835,0.110702172187,0.546799451541,0.559139784946,0.076062639821,0.0859493396839,0.34823554882,0.0829905462943,0.0277116258931,0.0407014505304,0.0542686007072,0.0340622068269,0.804358807823,0.845204589738,0.584542108682,0.105073248178,0.0700007216569,0.0567222342498,0.0898462870751,0.00952587140074,0.0352890235982,0.918308436169,0.0361550119073,1.0,0.426066248106,0.0571552284044,0.0964133650862,0.664501695894,0.253229414736,0.0184022515696,0.114454788194,0.324240456087,0.328570397633,0.16157898535,0.0448148949989,0.0534747780905,0.474705924803,0.269538861225,0.032402395901,0.0621346611821,0.0513098073176,0.114093959732,0.242332395179,0.41401457747,0.0129176589449,0.220899184528,0.279714223858,0.0,0.105073248178,0.0455365519232
0.0966804344501,0.0259293253786,0.720513997246,0.264188465657,0.167393299679,0.0102111060119,0.777497322931,0.586469328438,0.0308245372495,0.113125286829,0.017745143032,0.426457090408,0.3537937892,0.154772831574,0.0216460149916,0.0483784610678,0.222540920912,0.366031818877,0.0458926112896,0.0956096068533,0.0125057365764,0.0932384886033,0.881405843659,0.258145938504,0.0907143949824,0.0110142267095,0.714777420835,0.751567997552,0.510463515374,0.183111519045,0.357121003518,0.132935597369,0.20410738871,0.130143796849,0.0254703992657,0.465006883892,0.0103258375402,0.0917469787364,0.374292488909,0.462521034114,0.00554535719749,0.151675080312,0.259140278415,0.113966651369,0.307824690225,0.393796848707,0.0499847024629,0.292794860028,0.563675998164,0.0591632247208,0.000803120697568,0.0797384121156,0.375325072663,0.705790117791,0.321057059813,0.0139972464433,0.230113201775,0.734205292948,0.666666666667,0.452348171944,0.00497169955637,0.0,0.200206516751,0.119588496252,1.0,0.0057365764112,0.0569833256846,0.0551858650757,0.451430319719,0.0737341288053,0.175271531283,0.254551017286
0.667310113303,0.0066722618548,0.156819135543,0.765211917751,0.0274443978179,0.0175828787243,0.241838019303,0.359336970206,0.185354595048,0.0204783885858,0.679563575325,0.251154007554,0.0083927822073,0.104280318926,0.339446076374,0.119806966009,0.0127150650441,0.258539655896,0.143894250944,0.0199328577423,0.0740663029794,0.103399076794,0.256986991188,0.074737725556,0.154427192614,0.0461603021402,0.113932018464,0.193243810323,0.204666386907,1.0,0.382291229543,0.0996642887117,0.0661770877046,0.301300881242,0.417331095258,0.0562736047,0.0357952161141,0.100377675199,0.325681913554,0.316156105749,0.0201846412086,0.149475451112,0.00646244229962,0.0708770457407,0.065505665128,0.0642887117079,0.281158203945,0.518296265212,0.0912295425934,0.181577843055,0.0549727234578,0.0350818296265,0.104364246748,0.0143936214855,0.0961393201846,0.0,0.213554343265,0.0331514897188,0.0173310952581,0.226269408309,0.284137641628,0.625807805287,0.0227444397818,0.060973562736,0.466470835082,0.00692404532102,0.466554762904,0.359588753672,0.0372219890894,0.0434326479228,0.123206042803,0.196055392363
0.505755473078,0.0580119412619,0.0181539454575,0.0321123124092,0.0341563121941,0.0268678392771,0.244768974235,0.0327577860255,0.0113226830187,0.0,0.0273788392233,0.0965252003658,0.0506158894089,0.0590608358883,0.0454252057447,0.0403152062826,0.0248507342262,0.0842880963907,0.0366844171911,0.0467430477113,0.00693884137486,0.0689312032704,0.0214082082728,0.0676940455059,0.309585283202,0.169383034802,0.0280781023076,0.0164595772148,0.0305524178366,0.0391856274541,0.421359797752,0.0407993114948,0.139234037975,0.199263084288,0.0669409929536,0.0660534667312,0.0806304125652,0.0806573072992,0.0224839976333,0.428755849605,0.0355279436286,0.142730353397,0.0566672045613,0.0634715722662,0.0520682050455,0.026598891937,0.24366629014,1.0,0.0161906298747,0.10674519929,0.208783820128,0.050938626217,0.172180087139,0.0511268893551,0.173444139637,0.0407455220268,0.0318702598031,0.0244473132161,0.163224140713,0.0867086224517,0.0212199451347,0.031601312463,0.0230487870475,0.0684202033242,0.0730998870421,0.182561454467,0.0559948362111,0.0562906782852,0.0144155774299,0.0490559948362,0.687832822333,0.0381905222957
